id_dmr	root_mC	leaf_mC	adj_p	fold_change	status
dmr_1444_CHG	0.377333333333333	0.3055	0.065260479115781	1.23513366066558	equal
dmr_14450_CG	0.853333333333333	0.807	6.50955777371352e-14	1.05741429161503	equal
dmr_14451_CG	0.859	0.8515	2.65194268114521e-09	1.00880798590722	equal
dmr_14452_CG	0.841	0.8265	0.00209623309512612	1.01754385964912	equal
dmr_14453_CG	0.901666666666667	0.839	2.61216929996946e-06	1.07469209376242	equal
dmr_14454_CG	0.0213333333333333	0.084	7.04304401004198e-24	3.9375	equal
dmr_14455_CG	0.0213333333333333	0.084	7.04304401004198e-24	3.9375	equal
dmr_14456_CG	0.597	0.8165	0.00227539311152008	1.36767169179229	equal
dmr_14457_CG	0.597	0.8165	0.00227539311152008	1.36767169179229	equal
dmr_14458_CG	0.597	0.8165	0.00227539311152008	1.36767169179229	equal
dmr_14459_CG	0.843333333333333	0.778	0.00341851039827826	1.08397600685518	equal
dmr_1445_CG	1	0.8705	0.051362444914265	1.14876507754164	equal
dmr_1445_CHG	0.177666666666667	0.2375	4.16986165573657e-15	1.33677298311445	equal
dmr_14460_CG	0.791	0.847	0.139618941752137	1.07079646017699	equal
dmr_14461_CG	0.698666666666667	0.8485	0.834562800905238	1.21445610687023	equal
dmr_14462_CG	0.801666666666667	0.8345	0.529409133351983	1.04095634095634	equal
dmr_14463_CG	0.765333333333333	0.799	0.462726914732136	1.04398954703833	equal
dmr_14464_CG	0.0786666666666667	0.083	1.78828679930392e-08	1.05508474576271	equal
dmr_14465_CG	0.895333333333333	0.7325	0.000162306531410499	1.22229806598407	equal
dmr_14466_CG	0.774666666666667	0.6295	1.37448415630042e-10	1.23060630129733	equal
dmr_14467_CG	0.861	0.6485	2.80251292525799e-08	1.32767925983038	equal
dmr_14468_CG	0.521666666666667	0.499	0.529973145257757	1.04542418169673	equal
dmr_14469_CG	0.521666666666667	0.499	0.529973145257757	1.04542418169673	equal
dmr_1446_CG	0.883333333333333	0.7975	0.0660121540850454	1.10762800417973	equal
dmr_1446_CHG	0.444	0.3545	1.09985240075002e-08	1.2524682651622	equal
dmr_14470_CG	0.319	0.2755	0.8520773927724	1.15789473684211	equal
dmr_14471_CG	0.319	0.2755	0.8520773927724	1.15789473684211	equal
dmr_14472_CG	0.814666666666667	0.771	9.48384373128855e-12	1.0566364029399	equal
dmr_14473_CG	0.829666666666667	0.82	0.0341225645554874	1.01178861788618	equal
dmr_14474_CG	0.829666666666667	0.82	0.0341225645554874	1.01178861788618	equal
dmr_14475_CG	0.829666666666667	0.82	0.0341225645554874	1.01178861788618	equal
dmr_14476_CG	0.844	0.811	0.00565702984811481	1.04069050554871	equal
dmr_14477_CG	0.909666666666667	0.903	1.11799928254933e-06	1.00738279808047	equal
dmr_14478_CG	0.909666666666667	0.903	1.11799928254933e-06	1.00738279808047	equal
dmr_14479_CG	0.909666666666667	0.903	1.11799928254933e-06	1.00738279808047	equal
dmr_1447_CG	0.143	0.842	3.42306661180293e-08	5.88811188811189	dm
dmr_1447_CHG	0.425	0.356	0.107595799426012	1.1938202247191	equal
dmr_14480_CG	0.798333333333333	0.718	0.00269317424736121	1.11188486536676	equal
dmr_14481_CG	0.816	0.8305	0.187324814880401	1.01776960784314	equal
dmr_14482_CG	0.854666666666667	0.866	0.0414664225701505	1.01326053042122	equal
dmr_14483_CG	0.854666666666667	0.866	0.0414664225701505	1.01326053042122	equal
dmr_14484_CG	0.771	0.8845	0.952369534704464	1.14721141374838	equal
dmr_14485_CG	0.816333333333333	0.776	0.00216823668334904	1.05197594501718	equal
dmr_14486_CG	0.779	0.87	0.947682335036651	1.11681643132221	equal
dmr_14487_CG	0.803666666666667	0.8485	0.15667765354399	1.05578598092078	equal
dmr_14488_CG	0.809333333333333	0.855	0.316869336925157	1.05642504118616	equal
dmr_14489_CG	0.809333333333333	0.855	0.316869336925157	1.05642504118616	equal
dmr_1448_CG	0.909666666666667	0.7065	3.38540395330224e-10	1.28756782259967	equal
dmr_1448_CHG	0.474333333333333	0.42	0.00939339960264426	1.12936507936508	equal
dmr_14490_CG	0.810333333333333	0.8885	0.655389803037696	1.09646236116824	equal
dmr_14491_CG	0.904666666666667	0.8405	0.0177929232699801	1.07634344636129	equal
dmr_14492_CG	0.826666666666667	0.792	5.27356320134693e-76	1.04377104377104	equal
dmr_14493_CG	0.867	0.8125	5.95540299059243e-36	1.06707692307692	equal
dmr_14494_CG	0.893666666666667	0.854	0.00945384676327053	1.04644808743169	equal
dmr_14495_CG	0.783	0.8625	0.85205520844664	1.10153256704981	equal
dmr_14496_CG	0.852666666666667	0.7995	0.001984472379739	1.06649989576819	equal
dmr_14497_CG	0.477333333333333	0.741	0.00664342158416412	1.55237430167598	equal
dmr_14498_CG	0.477333333333333	0.741	0.00664342158416412	1.55237430167598	equal
dmr_14499_CG	0.850333333333333	0.7525	1.0632045066766e-07	1.13001107419712	equal
dmr_1449_CG	0.653	0.477	0.00295286702606368	1.36897274633124	equal
dmr_1449_CHG	0.446333333333333	0.326	1.32179191260651e-21	1.36912065439673	equal
dmr_144_CG	0.871	0.655	7.69907562629769e-35	1.32977099236641	equal
dmr_144_CHG	0.633	0.5005	7.01336445424037e-98	1.26473526473526	equal
dmr_144_CHH	0.194666666666667	0.242	0.415237346755857	1.24315068493151	equal
dmr_14500_CG	0.885333333333333	0.8065	5.56832173751346e-28	1.09774746848522	equal
dmr_14501_CG	0.798666666666667	0.6455	1.86972603253213e-06	1.23728375935967	equal
dmr_14502_CG	0.441	0.0785	0.0212621304514544	5.61783439490446	equal
dmr_14503_CG	0.761333333333333	0.691	0.0437006532049974	1.10178485287024	equal
dmr_14504_CG	0.661	0.7335	0.85547965873693	1.10968229954614	equal
dmr_14505_CG	0.661	0.7335	0.85547965873693	1.10968229954614	equal
dmr_14506_CG	0.741	0.795	0.818613806783294	1.07287449392713	equal
dmr_14507_CG	0.683333333333333	0.7065	0.830028801700375	1.03390243902439	equal
dmr_14508_CG	0.507333333333333	0.737	0.000213248973181064	1.4526938239159	equal
dmr_14509_CG	0.534	0.7985	0.000778826065850475	1.49531835205992	equal
dmr_1450_CG	0.653	0.477	0.00295286702606368	1.36897274633124	equal
dmr_1450_CHG	0.430333333333333	0.3185	0.000620644195544198	1.35112506541078	equal
dmr_14510_CG	0.776666666666667	0.8715	0.994107538363217	1.12210300429185	equal
dmr_14511_CG	0.785	0.814	0.328397768472536	1.03694267515924	equal
dmr_14512_CG	0.875666666666667	0.804	0.00211585864473603	1.08913764510779	equal
dmr_14513_CG	0.874333333333333	0.7715	1.10196779719511e-05	1.13329012745733	equal
dmr_14514_CG	0.844	0.7785	0.00278235609747324	1.08413615928067	equal
dmr_14515_CG	0.844	0.7785	0.00278235609747324	1.08413615928067	equal
dmr_14516_CG	0.844	0.7785	0.00278235609747324	1.08413615928067	equal
dmr_14517_CG	0.151333333333333	0.089	0.544662017112176	1.70037453183521	equal
dmr_14518_CG	0.151333333333333	0.089	0.544662017112176	1.70037453183521	equal
dmr_14519_CG	0.785333333333333	0.8945	0.937152833064382	1.13900679117148	equal
dmr_1451_CG	0.267333333333333	0.599	9.38866195191852e-05	2.24064837905237	equal
dmr_1451_CHG	0.616333333333333	0.5435	0.000104421384519033	1.13400797301441	equal
dmr_14520_CG	0.785333333333333	0.8945	0.937152833064382	1.13900679117148	equal
dmr_14521_CG	0.856333333333333	0.726	0.004685405012027	1.17952249770432	equal
dmr_14522_CG	0.856333333333333	0.726	0.004685405012027	1.17952249770432	equal
dmr_14523_CG	0.939	0.8885	2.73431530862562e-08	1.05683736634778	equal
dmr_14524_CG	0.770666666666667	0.834	0.657662358434474	1.08217993079585	equal
dmr_14525_CG	0.920333333333333	0.9715	0.0627950306109022	1.05559579862369	equal
dmr_14526_CG	0.861	0.843	5.32502655438949e-09	1.02135231316726	equal
dmr_14527_CG	0.897	0.835	0.0136440369070237	1.07425149700599	equal
dmr_14528_CG	0.94	0.8415	6.31960328790766e-39	1.11705288175876	equal
dmr_14529_CG	0.94	0.8415	6.31960328790766e-39	1.11705288175876	equal
dmr_1452_CG	0.859	0.76	7.0416753232466e-25	1.13026315789474	equal
dmr_1452_CHG	0.524333333333333	0.418	1.02889261120304e-24	1.25438596491228	equal
dmr_14530_CG	0.94	0.8415	6.31960328790766e-39	1.11705288175876	equal
dmr_14531_CG	0.0143333333333333	0.3765	2.16917608963834e-35	26.2674418604651	dm
dmr_14532_CG	0.543666666666667	0.4965	0.0312190421157312	1.09499832158442	equal
dmr_14533_CG	0.672	0.708	0.74694901097639	1.05357142857143	equal
dmr_14534_CG	0.672	0.708	0.74694901097639	1.05357142857143	equal
dmr_14535_CG	0.879333333333333	0.782	2.53083193212769e-08	1.12446717817562	equal
dmr_14536_CG	0.920333333333333	0.8205	0.000163612370184176	1.12167377615275	equal
dmr_14537_CG	0.917	0.882	2.39331372888364e-14	1.03968253968254	equal
dmr_14538_CG	0.917	0.882	2.39331372888364e-14	1.03968253968254	equal
dmr_14539_CG	0.849666666666667	0.8115	0.172504251506155	1.04703224481413	equal
dmr_1453_CG	0.472	0.8315	0.00346113261326162	1.76165254237288	equal
dmr_1453_CHG	0.253	0.184	0.561492322980688	1.375	equal
dmr_14540_CG	0.83	0.8265	0.00020146346021992	1.00423472474289	equal
dmr_14541_CG	0.639333333333333	0.712	0.397522935303968	1.11366006256517	equal
dmr_14542_CG	0.639333333333333	0.712	0.397522935303968	1.11366006256517	equal
dmr_14543_CG	0.883333333333333	0.819	7.64362640464749e-11	1.07855107855108	equal
dmr_14544_CG	0.733	0.914	0.775362652453722	1.24693042291951	equal
dmr_14545_CG	0.661333333333333	0.6855	0.84340838253756	1.03654233870968	equal
dmr_14546_CG	0.0833333333333333	0.2435	0.000305568290480244	2.922	equal
dmr_14547_CG	0.791666666666667	0.594	0.0108288613609761	1.3327721661055	equal
dmr_14548_CG	0.791666666666667	0.594	0.0108288613609761	1.3327721661055	equal
dmr_14549_CG	0.748666666666667	0.8225	0.894931342765643	1.09861976847729	equal
dmr_1454_CG	0.805333333333333	0.8255	0.339047555700976	1.02504139072848	equal
dmr_1454_CHG	0.483	0.3625	7.79777997596329e-15	1.33241379310345	equal
dmr_14550_CG	0.899333333333333	0.8315	4.16404738954478e-20	1.08157947484466	equal
dmr_14551_CG	0.907333333333333	0.77	2.33701051546096e-09	1.17835497835498	equal
dmr_14552_CG	0	0.5135	1.84056247515686e-06	Inf	dm
dmr_14553_CG	0.007	0.0045	5.51590955007849e-145	1.55555555555556	equal
dmr_14554_CG	0	0	0.292178774130518	NA	equal
dmr_14555_CG	0	0	0.292178774130518	NA	equal
dmr_14556_CG	0.854666666666667	0.817	4.43351732438789e-62	1.04610363117095	equal
dmr_14557_CG	0.895	0.838	5.1474986816076e-17	1.06801909307876	equal
dmr_14558_CG	0.872666666666667	0.79	7.36606306723491e-09	1.10464135021097	equal
dmr_14559_CG	0.872666666666667	0.79	7.36606306723491e-09	1.10464135021097	equal
dmr_1455_CG	0.805333333333333	0.8255	0.339047555700976	1.02504139072848	equal
dmr_1455_CHG	0.364	0.259	0.174696954921593	1.40540540540541	equal
dmr_14560_CG	0.897	0.821	8.67864619485943e-13	1.0925700365408	equal
dmr_14561_CG	0.897	0.821	8.67864619485943e-13	1.0925700365408	equal
dmr_14562_CG	0.897	0.821	8.67864619485943e-13	1.0925700365408	equal
dmr_14563_CG	0.803333333333333	0.75	0.365844862687291	1.07111111111111	equal
dmr_14564_CG	0.776	0.013	1.26685110251424e-23	59.6923076923077	dm
dmr_14565_CG	0.818	0.7255	2.58793664592524e-05	1.12749827705031	equal
dmr_14566_CG	0.818	0.7255	2.58793664592524e-05	1.12749827705031	equal
dmr_14567_CG	0.510666666666667	0.7455	0.00387512992868296	1.45985639686684	equal
dmr_14568_CG	0.41	0.4555	0.307140961550434	1.1109756097561	equal
dmr_14569_CG	0.820333333333333	0.7315	0.00224572797679632	1.12143996354523	equal
dmr_1456_CG	0.127333333333333	0.4605	1.75330134500073e-05	3.61649214659686	dm
dmr_1456_CHG	0.197666666666667	0.201	0.00137017616711174	1.01686340640809	equal
dmr_14570_CG	0.722	0.7945	0.917448553809728	1.10041551246537	equal
dmr_14571_CG	0.858666666666667	0.7985	0.000595190155443233	1.07534961385932	equal
dmr_14572_CG	0.858666666666667	0.7985	0.000595190155443233	1.07534961385932	equal
dmr_14573_CG	0.858666666666667	0.7985	0.000595190155443233	1.07534961385932	equal
dmr_14574_CG	0.768333333333333	0.825	0.0130047746680594	1.07375271149675	equal
dmr_14575_CG	0.841666666666667	0.752	2.58457724763964e-07	1.11923758865248	equal
dmr_14576_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_14577_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_14578_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_14579_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_1457_CG	0.451	0.72	0.0342059681959059	1.59645232815965	equal
dmr_1457_CHG	0.527666666666667	0.381	1.66375849001532e-17	1.38495188101487	equal
dmr_14580_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_14581_CG	0.889666666666667	0.8005	0.000249035646455936	1.11138871538622	equal
dmr_14582_CG	0.839333333333333	0.814	0.0258598084305314	1.03112203112203	equal
dmr_14583_CG	0.839333333333333	0.814	0.0258598084305314	1.03112203112203	equal
dmr_14584_CG	0.839333333333333	0.814	0.0258598084305314	1.03112203112203	equal
dmr_14585_CG	0.877	0.8725	0.00302321400801874	1.00515759312321	equal
dmr_14586_CG	0.848	0.8555	0.138013695211213	1.00884433962264	equal
dmr_14587_CG	0.848	0.8555	0.138013695211213	1.00884433962264	equal
dmr_14588_CG	0.848	0.8555	0.138013695211213	1.00884433962264	equal
dmr_14589_CG	0.848	0.8555	0.138013695211213	1.00884433962264	equal
dmr_1458_CG	0.451	0.72	0.0342059681959059	1.59645232815965	equal
dmr_1458_CHG	0.362	0.27	0.576847545388574	1.34074074074074	equal
dmr_14590_CG	0.817666666666667	0.811	1.90468728491957e-62	1.00822030415125	equal
dmr_14591_CG	0.856333333333333	0.799	1.92469005916929e-22	1.07175636211932	equal
dmr_14592_CG	0.757333333333333	0.942	0.781574083997957	1.24383802816901	equal
dmr_14593_CG	0.820333333333333	0.763	1.26607528085432e-05	1.07514198339886	equal
dmr_14594_CG	0.762666666666667	0.7455	0.103002055736857	1.02302705119607	equal
dmr_14595_CG	0.837666666666667	0.8175	3.09190485156066e-05	1.02466870540265	equal
dmr_14596_CG	0.837666666666667	0.8175	3.09190485156066e-05	1.02466870540265	equal
dmr_14597_CG	0.837666666666667	0.8175	3.09190485156066e-05	1.02466870540265	equal
dmr_14598_CG	0.883666666666667	0.8745	1.29493510319579e-08	1.0104821802935	equal
dmr_14599_CG	0.883666666666667	0.8745	1.29493510319579e-08	1.0104821802935	equal
dmr_1459_CG	0.061	0.022	0.0518745827270086	2.77272727272727	equal
dmr_1459_CHG	0.514333333333333	0.3105	2.13754169016945e-13	1.65646806226516	equal
dmr_145_CG	0.944666666666667	0.844	1.1179798693909e-09	1.11927330173776	equal
dmr_145_CHG	0.633	0.5005	7.01336445424037e-98	1.26473526473526	equal
dmr_145_CHH	0.0546666666666667	0.1085	1.19357035162925e-79	1.98475609756098	equal
dmr_14600_CG	0.883666666666667	0.8745	1.29493510319579e-08	1.0104821802935	equal
dmr_14601_CG	0.748	0.646	1.02592170025788e-05	1.15789473684211	equal
dmr_14602_CG	0.748	0.6345	0.000666946237628556	1.17888100866824	equal
dmr_14603_CG	0.800333333333333	0.7825	7.81940657833687e-30	1.02279020234292	equal
dmr_14604_CG	0.833666666666667	0.839	0.00148100266406829	1.00639744102359	equal
dmr_14605_CG	0.812333333333333	0.793	1.94732316061745e-14	1.02437999159311	equal
dmr_14606_CG	0.554	0.804	2.19875226493907e-08	1.45126353790614	equal
dmr_14607_CG	0.116666666666667	0.56	1.28025988366206e-10	4.8	dm
dmr_14608_CG	0.899333333333333	0.9195	0.225373511243555	1.02242401779096	equal
dmr_14609_CG	0.968	0.95	2.25047179422929e-16	1.01894736842105	equal
dmr_1460_CG	0.00466666666666667	0.008	2.20994289335536e-98	1.71428571428571	equal
dmr_1460_CHG	0.517666666666667	0.348	6.68493395917597e-29	1.48754789272031	equal
dmr_14610_CG	0.796	0.832	0.200973466364348	1.04522613065327	equal
dmr_14611_CG	0.839333333333333	0.839	0.114588905392046	1.00039729837108	equal
dmr_14612_CG	0.839333333333333	0.839	0.114588905392046	1.00039729837108	equal
dmr_14613_CG	0.774333333333333	0.803	0.516631294991664	1.03702109341369	equal
dmr_14614_CG	0.750333333333333	0.942	0.50464223697491	1.25544202576633	equal
dmr_14615_CG	0.865	0.86	2.4117418766934e-81	1.00581395348837	equal
dmr_14616_CG	0.786	0.737	6.48314445671157e-05	1.06648575305292	equal
dmr_14617_CG	0.226	0.349	0.118694925518116	1.54424778761062	equal
dmr_14618_CG	0.230333333333333	0.5395	0.0228536177858716	2.34225759768452	equal
dmr_14619_CG	0.230333333333333	0.5395	0.0228536177858716	2.34225759768452	equal
dmr_1461_CG	0.485333333333333	0.753	0.354099874573637	1.55151098901099	equal
dmr_1461_CHG	0.413333333333333	0.229	0.223974317387321	1.80494905385735	equal
dmr_14620_CG	0.196	0.697	1.03114683057083e-12	3.55612244897959	dm
dmr_14621_CG	0	0.653	1.04845590680611e-08	Inf	dm
dmr_14622_CG	0	0.653	1.04845590680611e-08	Inf	dm
dmr_14623_CG	0.844666666666667	0.829	6.47723784961773e-06	1.01889827100925	equal
dmr_14624_CG	0.844666666666667	0.829	6.47723784961773e-06	1.01889827100925	equal
dmr_14625_CG	0.844666666666667	0.829	6.47723784961773e-06	1.01889827100925	equal
dmr_14626_CG	0.708666666666667	0.5585	0.000139403682583151	1.2688749626977	equal
dmr_14627_CG	0.12	0.285	0.00207951099278214	2.375	equal
dmr_14628_CG	0.599	0.6305	0.977529275501599	1.05258764607679	equal
dmr_14629_CG	0.785	0.786	0.0410726572990037	1.00127388535032	equal
dmr_1462_CG	0.667333333333333	0.551	3.71870268407896e-07	1.21113127646703	equal
dmr_1462_CHG	0.349666666666667	0.1925	0.398967553223168	1.81645021645022	equal
dmr_14630_CG	0.807333333333333	0.8095	1.14789660435708e-05	1.00268373245252	equal
dmr_14631_CG	0.781666666666667	0.79	6.44711496358054e-05	1.01066098081023	equal
dmr_14632_CG	0.623333333333333	0.5845	0.711611134697485	1.06643855146849	equal
dmr_14633_CG	0.863666666666667	0.8425	0.00031832829459902	1.02512363996044	equal
dmr_14634_CG	0.767333333333333	0.7905	0.248029383089405	1.03019113814075	equal
dmr_14635_CG	0.917666666666667	0.9085	9.05437999563173e-07	1.01008989176298	equal
dmr_14636_CG	0.913333333333333	0.887	9.68191591131154e-11	1.02968808718527	equal
dmr_14637_CG	0.913333333333333	0.887	9.68191591131154e-11	1.02968808718527	equal
dmr_14638_CG	0.913333333333333	0.887	9.68191591131154e-11	1.02968808718527	equal
dmr_14639_CG	0.462666666666667	0.373	0.751431216443027	1.24039320822163	equal
dmr_1463_CG	0.657666666666667	0.7985	0.0539156912604986	1.21414090217942	equal
dmr_1463_CHG	0.675666666666667	0.3945	0.0309797718533765	1.71271651880017	equal
dmr_14640_CG	0.881333333333333	0.8335	3.47611973133399e-06	1.05738852229554	equal
dmr_14641_CG	0.876	0.876	0.0170226468589027	1	equal
dmr_14642_CG	0.876	0.876	0.0170226468589027	1	equal
dmr_14643_CG	0.873333333333333	0.8825	4.87124299103781e-06	1.01049618320611	equal
dmr_14644_CG	0.666	0.864	7.16358530671605e-06	1.2972972972973	equal
dmr_14645_CG	0.813333333333333	0.7895	6.54182977670891e-11	1.03018788262613	equal
dmr_14646_CG	0.856333333333333	0.848	2.13199197561366e-29	1.00982704402516	equal
dmr_14647_CG	0.809666666666667	0.7285	4.44829437270534e-30	1.11141615191032	equal
dmr_14648_CG	0.859	0.8485	0.00202249233418946	1.0123747790218	equal
dmr_14649_CG	0.859	0.8485	0.00202249233418946	1.0123747790218	equal
dmr_1464_CG	0.657666666666667	0.7985	0.0539156912604986	1.21414090217942	equal
dmr_1464_CHG	0.478	0.2705	1.32798312913883e-07	1.76709796672828	equal
dmr_14650_CG	0.859	0.8485	0.00202249233418946	1.0123747790218	equal
dmr_14651_CG	0.852333333333333	0.804	0.0013483071285418	1.06011608623549	equal
dmr_14652_CG	0.852333333333333	0.804	0.0013483071285418	1.06011608623549	equal
dmr_14653_CG	0.732333333333333	0.872	0.668987281667232	1.19071461083295	equal
dmr_14654_CG	0.867666666666667	0.885	7.22574896039733e-12	1.01997694967345	equal
dmr_14655_CG	0.807333333333333	0.769	1.79905810941288e-08	1.04984828781968	equal
dmr_14656_CG	0.830666666666667	0.8675	0.0289149849046917	1.044341894061	equal
dmr_14657_CG	0.824	0.7555	1.57706984803894e-13	1.09066843150232	equal
dmr_14658_CG	0.824	0.7555	1.57706984803894e-13	1.09066843150232	equal
dmr_14659_CG	0.724	0.693	0.492777497004121	1.04473304473304	equal
dmr_1465_CG	0.657666666666667	0.7985	0.0539156912604986	1.21414090217942	equal
dmr_1465_CHG	0.531666666666667	0.238	6.19754773704743e-08	2.23389355742297	equal
dmr_14660_CG	0.551	0.705	0.197590730946572	1.27949183303085	equal
dmr_14661_CG	0.551	0.705	0.197590730946572	1.27949183303085	equal
dmr_14662_CG	0.551	0.705	0.197590730946572	1.27949183303085	equal
dmr_14663_CG	0.308666666666667	0.68	0.0120345881650001	2.20302375809935	equal
dmr_14664_CG	0.277666666666667	0.353	0.0847918650278756	1.27130852340936	equal
dmr_14665_CG	0.0736666666666667	0.1085	7.03794800172612e-05	1.47285067873303	equal
dmr_14666_CG	0.086	0.058	0.102498650472537	1.48275862068966	equal
dmr_14667_CG	0.086	0.058	0.102498650472537	1.48275862068966	equal
dmr_14668_CG	0.086	0.058	0.102498650472537	1.48275862068966	equal
dmr_14669_CG	0.217333333333333	0.523	1.39954950548861e-17	2.40644171779141	equal
dmr_1466_CG	0	0	0.292178774130518	NA	equal
dmr_1466_CHG	0.457	0.3465	0.00109538893714297	1.31890331890332	equal
dmr_14670_CG	0.708333333333333	0.3945	0.000149940386334772	1.79552175749894	equal
dmr_14671_CG	0.708333333333333	0.3945	0.000149940386334772	1.79552175749894	equal
dmr_14672_CG	0.842333333333333	0.8315	0.0217823047018373	1.01302866305873	equal
dmr_14673_CG	0.842333333333333	0.8315	0.0217823047018373	1.01302866305873	equal
dmr_14674_CG	0.842333333333333	0.8315	0.0217823047018373	1.01302866305873	equal
dmr_14675_CG	0.853	0.8575	0.00500646483393546	1.0052754982415	equal
dmr_14676_CG	0.589666666666667	0.765	0.0230402688964448	1.29734313171283	equal
dmr_14677_CG	0.662666666666667	0.821	0.691739140235031	1.23893360160966	equal
dmr_14678_CG	0.711666666666667	0.5895	0.00850012476581922	1.20723777212327	equal
dmr_14679_CG	0.710333333333333	0.841	0.309471732048948	1.1839511966213	equal
dmr_1467_CG	0.831666666666667	0.392	3.1094551780622e-05	2.12159863945578	equal
dmr_1467_CHG	0.511666666666667	0.389	3.20176968928224e-14	1.31533847472151	equal
dmr_14680_CG	0.710333333333333	0.841	0.309471732048948	1.1839511966213	equal
dmr_14681_CG	0.638	0.8025	0.097692176815549	1.25783699059561	equal
dmr_14682_CG	0.870666666666667	0.843	0.000578699717144456	1.03281929616449	equal
dmr_14683_CG	0.870666666666667	0.843	0.000578699717144456	1.03281929616449	equal
dmr_14684_CG	0.870666666666667	0.843	0.000578699717144456	1.03281929616449	equal
dmr_14685_CG	0.757	0.8545	0.963343125540223	1.12879788639366	equal
dmr_14686_CG	0.757	0.8545	0.963343125540223	1.12879788639366	equal
dmr_14687_CG	0.757	0.8545	0.963343125540223	1.12879788639366	equal
dmr_14688_CG	0.525333333333333	0.786	0.0893766091340369	1.49619289340102	equal
dmr_14689_CG	0.525333333333333	0.786	0.0893766091340369	1.49619289340102	equal
dmr_1468_CG	0.831666666666667	0.392	3.1094551780622e-05	2.12159863945578	equal
dmr_1468_CHG	0.35	0.254	0.509138982956051	1.37795275590551	equal
dmr_14690_CG	0.525333333333333	0.786	0.0893766091340369	1.49619289340102	equal
dmr_14691_CG	0.681666666666667	0.6815	0.533122620522349	1.00024455857178	equal
dmr_14692_CG	0.145333333333333	0.566	3.42168966710387e-26	3.89449541284404	dm
dmr_14693_CG	0.267	0.8305	1.71102137539716e-46	3.11048689138577	dm
dmr_14694_CG	0.300333333333333	0.5515	0.000656449427331513	1.83629300776915	equal
dmr_14695_CG	0.300333333333333	0.5515	0.000656449427331513	1.83629300776915	equal
dmr_14696_CG	0.318666666666667	0.826	0.00195372611661446	2.59205020920502	equal
dmr_14697_CG	0.318666666666667	0.826	0.00195372611661446	2.59205020920502	equal
dmr_14698_CG	0.185	0.6705	0.000457601944979178	3.62432432432432	dm
dmr_14699_CG	0.545	0.7655	0.196606669714381	1.4045871559633	equal
dmr_1469_CG	0.935	0.568	7.32434407893614e-23	1.64612676056338	equal
dmr_1469_CHG	0.584333333333333	0.4475	5.1228300709499e-10	1.30577281191806	equal
dmr_146_CG	0.925	0.828	2.68185612657093e-07	1.11714975845411	equal
dmr_146_CHG	0.633	0.5005	7.01336445424037e-98	1.26473526473526	equal
dmr_146_CHH	0.0633333333333333	0.0305	0.202020161770182	2.07650273224044	equal
dmr_14700_CG	0.545	0.7655	0.196606669714381	1.4045871559633	equal
dmr_14701_CG	0.425666666666667	0.7595	2.79578140256403e-25	1.78425998433829	equal
dmr_14702_CG	0.867333333333333	0.889	0.0209326173088308	1.0249807840123	equal
dmr_14703_CG	0.809	0.813	2.93376347126316e-45	1.00494437577256	equal
dmr_14704_CG	0.809	0.813	2.93376347126316e-45	1.00494437577256	equal
dmr_14705_CG	0.809	0.813	2.93376347126316e-45	1.00494437577256	equal
dmr_14706_CG	0.678333333333333	0.837	0.177417105679943	1.23390663390663	equal
dmr_14707_CG	0.317	0.054	0.0272269019409443	5.87037037037037	equal
dmr_14708_CG	0.317	0.054	0.0272269019409443	5.87037037037037	equal
dmr_14709_CG	0.714333333333333	0.265	0.00436147526687086	2.69559748427673	equal
dmr_1470_CG	0.818666666666667	0.7245	0.00445723633392944	1.12997469519209	equal
dmr_1470_CHG	0.483	0.364	7.97521581301407e-09	1.32692307692308	equal
dmr_14710_CG	0.432666666666667	0.107	0.0236926193889225	4.04361370716511	equal
dmr_14711_CG	0.457666666666667	0.151	0.152993942428715	3.03090507726269	equal
dmr_14712_CG	0.457666666666667	0.151	0.152993942428715	3.03090507726269	equal
dmr_14713_CG	0.457666666666667	0.151	0.152993942428715	3.03090507726269	equal
dmr_14714_CG	0.591	0.523	0.0199070898844967	1.13001912045889	equal
dmr_14715_CG	0.841666666666667	0.815	1.80799955276802e-05	1.03271983640082	equal
dmr_14716_CG	0.903666666666667	0.837	6.20295228607947e-56	1.07964954201513	equal
dmr_14717_CG	0.903666666666667	0.837	6.20295228607947e-56	1.07964954201513	equal
dmr_14718_CG	0.903666666666667	0.837	6.20295228607947e-56	1.07964954201513	equal
dmr_14719_CG	0.868333333333333	0.8965	0.039651285825185	1.03243761996161	equal
dmr_1471_CG	0.667333333333333	0.717	0.805897783918079	1.07442557442557	equal
dmr_1471_CHG	0.512333333333333	0.423	2.64545771475397e-34	1.21118991331757	equal
dmr_14720_CG	0.777666666666667	0.792	0.198819356557442	1.01843120445778	equal
dmr_14721_CG	0.478	0.6745	2.56753655864312e-07	1.41108786610879	equal
dmr_14722_CG	0.820333333333333	0.842	0.23379015956069	1.02641202763104	equal
dmr_14723_CG	0.613333333333333	0.8265	0.429188885902291	1.34755434782609	equal
