pheno_name	pool	p	q	n	entropy	p_val
OTU-B_1745	1	7	1	31	0.64458342028038	0
OTU-B_1745	2	0	1	16	0	1
OTU-B_1748	1	6	0	31	0	1
OTU-B_1748	2	0	15	16	0	1
OTU-B_175	1	0	23	31	0	1
OTU-B_175	2	1	6	16	0.780639062229566	0.0691628664495114
OTU-B_1754	1	8	0	31	0	1
OTU-B_1754	2	3	1	16	0.702819531114783	0.0105847457627119
OTU-B_1755	1	11	0	31	0	1
OTU-B_1755	2	0	10	16	0	1
OTU-B_1757	1	4	1	31	0.540999404901109	0
OTU-B_1757	2	0	1	16	0	1
OTU-B_1759	1	5	0	31	0	1
OTU-B_1759	2	0	5	16	0	1
OTU-B_176	1	1	7	31	0.64458342028038	0
OTU-B_176	2	2	0	16	0	1
OTU-B_1762	1	4	1	31	0.540999404901109	0
OTU-B_1762	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_1764	1	5	0	31	0	1
OTU-B_1764	2	0	9	16	0	1
OTU-B_1766	1	1	5	31	0.584372173802724	0
OTU-B_1766	2	0	4	16	0	1
OTU-B_1767	1	0	17	31	0	1
OTU-B_1767	2	0	10	16	0	1
OTU-B_1769	1	0	3	31	0	1
OTU-B_1769	2	0	5	16	0	1
OTU-B_177	1	0	24	31	0	1
OTU-B_177	2	0	2	16	0	1
OTU-B_1772	1	1	5	31	0.584372173802724	0
OTU-B_1772	2	0	4	16	0	1
OTU-B_1774	1	0	10	31	0	1
OTU-B_1774	2	1	0	16	0	1
OTU-B_1776	1	0	13	31	0	1
OTU-B_1776	2	0	11	16	0	1
OTU-B_1778	1	3	4	31	0.707241505501441	0
OTU-B_1778	2	1	2	16	0.625	0.0105847457627119
OTU-B_178	1	0	10	31	0	1
OTU-B_178	2	0	4	16	0	1
OTU-B_1784	1	4	0	31	0	1
OTU-B_1784	2	5	2	16	0.899397470347699	0.339211808118081
OTU-B_1786	1	24	0	31	0	1
OTU-B_1786	2	0	8	16	0	1
OTU-B_1787	1	12	1	31	0.689838775044371	0
OTU-B_1787	2	0	3	16	0	1
OTU-B_1788	1	2	6	31	0.713670821895744	0
OTU-B_1788	2	0	7	16	0	1
OTU-B_1789	1	10	0	31	0	1
OTU-B_1789	2	0	3	16	0	1
OTU-B_1791	1	3	3	31	0.65210976961272	0
OTU-B_1791	2	0	6	16	0	1
OTU-B_1793	1	2	4	31	0.636296060074879	0
OTU-B_1793	2	0	3	16	0	1
OTU-B_18	1	19	0	31	0	1
OTU-B_18	2	11	0	16	0	1
OTU-B_1801	1	1	2	31	0.414922223585827	0
OTU-B_1801	2	0	6	16	0	1
OTU-B_1804	1	5	5	31	0.849118779193391	0.0315347159603246
OTU-B_1804	2	0	5	16	0	1
OTU-B_1805	1	6	1	31	0.618374166721974	0.0055449500554939
OTU-B_1805	2	1	2	16	0.625	0.0105847457627119
OTU-B_1808	1	1	5	31	0.584372173802724	0
OTU-B_1808	2	3	8	16	0.952819531114783	0.571591600289645
OTU-B_1809	1	0	10	31	0	1
OTU-B_1809	2	0	9	16	0	1
OTU-B_181	1	7	0	31	0	1
OTU-B_181	2	0	1	16	0	1
OTU-B_1810	1	6	2	31	0.713670821895744	0
OTU-B_1810	2	0	0	16	0	1
OTU-B_1811	1	4	1	31	0.540999404901109	0
OTU-B_1811	2	0	6	16	0	1
OTU-B_1816	1	4	7	31	0.865957256769432	0.0468109028960818
OTU-B_1816	2	2	1	16	0.625	0.0393730297723292
OTU-B_1817	1	0	11	31	0	1
OTU-B_1817	2	0	5	16	0	1
OTU-B_1818	1	2	2	31	0.510218878759597	0
OTU-B_1818	2	0	4	16	0	1
OTU-B_182	1	0	9	31	0	1
OTU-B_182	2	3	1	16	0.702819531114783	0.0196692913385827
OTU-B_1824	1	7	0	31	0	1
OTU-B_1824	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_1826	1	0	7	31	0	1
OTU-B_1826	2	0	3	16	0	1
OTU-B_1827	1	1	3	31	0.485867669012388	0
OTU-B_1827	2	0	4	16	0	1
OTU-B_1829	1	3	5	31	0.750614274403056	0
OTU-B_1829	2	0	8	16	0	1
OTU-B_183	1	20	0	31	0	1
OTU-B_183	2	16	0	16	0	1
OTU-B_1831	1	1	5	31	0.584372173802724	0
OTU-B_1831	2	0	10	16	0	1
OTU-B_1832	1	0	7	31	0	1
OTU-B_1832	2	0	5	16	0	1
OTU-B_1838	1	11	1	31	0.690213158697814	0
OTU-B_1838	2	0	3	16	0	1
OTU-B_1839	1	6	0	31	0	1
OTU-B_1839	2	0	3	16	0	1
OTU-B_1842	1	0	2	31	0	1
OTU-B_1842	2	0	5	16	0	1
OTU-B_1847	1	0	11	31	0	1
OTU-B_1847	2	1	4	16	0.75	0.061985111662531
OTU-B_1848	1	1	3	31	0.485867669012388	0
OTU-B_1848	2	1	8	16	0.75	0.0542589807852966
OTU-B_1849	1	0	13	31	0	1
OTU-B_1849	2	0	5	16	0	1
OTU-B_1851	1	5	1	31	0.584372173802724	0
OTU-B_1851	2	0	2	16	0	1
OTU-B_1852	1	12	0	31	0	1
OTU-B_1852	2	0	3	16	0	1
OTU-B_1853	1	5	0	31	0	1
OTU-B_1853	2	0	3	16	0	1
OTU-B_1855	1	12	0	31	0	1
OTU-B_1855	2	0	3	16	0	1
OTU-B_1857	1	14	0	31	0	1
OTU-B_1857	2	0	2	16	0	1
OTU-B_1859	1	20	0	31	0	1
OTU-B_1859	2	0	6	16	0	1
OTU-B_1865	1	0	11	31	0	1
OTU-B_1865	2	2	2	16	0.75	0.0691628664495114
OTU-B_1867	1	13	0	31	0	1
OTU-B_1867	2	0	6	16	0	1
OTU-B_1868	1	10	1	31	0.686350918238129	0
OTU-B_1868	2	0	3	16	0	1
OTU-B_1869	1	3	1	31	0.485867669012388	0
OTU-B_1869	2	0	13	16	0	1
OTU-B_187	1	0	17	31	0	1
OTU-B_187	2	0	4	16	0	1
OTU-B_1872	1	0	2	31	0	1
OTU-B_1872	2	0	6	16	0	1
OTU-B_1873	1	0	0	31	0	1
OTU-B_1873	2	1	0	16	0	1
OTU-B_1877	1	7	2	31	0.73988007545415	0.0055449500554939
OTU-B_1877	2	2	2	16	0.75	0.0429578675838349
OTU-B_1880	1	0	1	31	0	1
OTU-B_1880	2	0	6	16	0	1
OTU-B_1883	1	5	0	31	0	1
OTU-B_1883	2	1	6	16	0.780639062229566	0.114587155963303
OTU-B_1884	1	0	12	31	0	1
OTU-B_1884	2	0	4	16	0	1
OTU-B_1885	1	8	0	31	0	1
OTU-B_1885	2	0	7	16	0	1
OTU-B_1887	1	0	25	31	0	1
OTU-B_1887	2	0	5	16	0	1
OTU-B_189	1	0	14	31	0	1
OTU-B_189	2	0	5	16	0	1
OTU-B_1892	1	12	0	31	0	1
OTU-B_1892	2	0	3	16	0	1
OTU-B_1895	1	11	1	31	0.690213158697814	0
OTU-B_1895	2	0	3	16	0	1
OTU-B_1898	1	9	2	31	0.773123690363704	0.0055449500554939
OTU-B_1898	2	1	5	16	0.774397470347699	0.0798083067092652
OTU-B_19	1	9	1	31	0.677827035189933	0
OTU-B_19	2	7	0	16	0	1
OTU-B_1908	1	6	1	31	0.618374166721974	0
OTU-B_1908	2	0	6	16	0	1
OTU-B_1909	1	8	3	31	0.830363610067489	0.0055449500554939
OTU-B_1909	2	1	5	16	0.774397470347699	0.0906929755327545
OTU-B_1912	1	0	4	31	0	1
OTU-B_1912	2	1	6	16	0.780639062229566	0.0942641509433962
OTU-B_1916	1	8	0	31	0	1
OTU-B_1916	2	1	3	16	0.702819531114783	0.0355271111111111
OTU-B_192	1	8	1	31	0.664121509467157	0
OTU-B_192	2	3	0	16	0	1
OTU-B_1920	1	5	0	31	0	1
OTU-B_1920	2	1	4	16	0.75	0.076121892542101
OTU-B_1923	1	1	5	31	0.584372173802724	0
OTU-B_1923	2	0	6	16	0	1
OTU-B_1924	1	0	2	31	0	1
OTU-B_1924	2	0	6	16	0	1
OTU-B_1926	1	1	3	31	0.485867669012388	0
OTU-B_1926	2	0	2	16	0	1
OTU-B_1927	1	9	0	31	0	1
OTU-B_1927	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_1931	1	4	3	31	0.707241505501441	0
OTU-B_1931	2	0	1	16	0	1
OTU-B_1932	1	1	0	31	0	1
OTU-B_1932	2	0	1	16	0	1
OTU-B_1937	1	0	4	31	0	1
OTU-B_1937	2	2	1	16	0.625	0.0278587360594796
OTU-B_194	1	0	22	31	0	1
OTU-B_194	2	0	8	16	0	1
OTU-B_1943	1	7	1	31	0.64458342028038	0
OTU-B_1943	2	3	1	16	0.702819531114783	0.0196692913385827
OTU-B_1945	1	10	0	31	0	1
OTU-B_1945	2	0	1	16	0	1
OTU-B_1947	1	1	3	31	0.485867669012388	0
OTU-B_1947	2	0	3	16	0	1
OTU-B_1956	1	11	1	31	0.690213158697814	0
OTU-B_1956	2	2	3	16	0.827819531114783	0.107606153846154
OTU-B_1957	1	24	0	31	0	1
OTU-B_1957	2	0	6	16	0	1
OTU-B_1958	1	0	6	31	0	1
OTU-B_1958	2	1	0	16	0	1
OTU-B_196	1	16	0	31	0	1
OTU-B_196	2	8	0	16	0	1
OTU-B_1962	1	1	5	31	0.584372173802724	0
OTU-B_1962	2	0	8	16	0	1
OTU-B_1966	1	0	5	31	0	1
OTU-B_1966	2	0	2	16	0	1
OTU-B_1967	1	1	2	31	0.414922223585827	0
OTU-B_1967	2	0	5	16	0	1
OTU-B_1969	1	1	1	31	0.319625568412056	0
OTU-B_1969	2	0	9	16	0	1
OTU-B_197	1	0	27	31	0	1
OTU-B_197	2	0	6	16	0	1
OTU-B_1974	1	4	1	31	0.540999404901109	0
OTU-B_1974	2	0	4	16	0	1
OTU-B_1975	1	0	8	31	0	1
OTU-B_1975	2	1	3	16	0.702819531114783	0.0542589807852966
OTU-B_1978	1	0	25	31	0	1
OTU-B_1978	2	0	12	16	0	1
OTU-B_198	1	16	0	31	0	1
OTU-B_198	2	10	0	16	0	1
OTU-B_1981	1	0	15	31	0	1
OTU-B_1981	2	0	6	16	0	1
OTU-B_1983	1	9	4	31	0.899200871678986	0.0505071609098568
OTU-B_1983	2	0	6	16	0	1
OTU-B_1984	1	1	5	31	0.584372173802724	0
OTU-B_1984	2	0	6	16	0	1
OTU-B_1985	1	2	1	31	0.414922223585827	0
OTU-B_1985	2	1	5	16	0.774397470347699	0.107606153846154
OTU-B_1987	1	10	2	31	0.781647573411899	0.0105847457627119
OTU-B_1987	2	0	6	16	0	1
OTU-B_199	1	28	0	31	0	1
OTU-B_199	2	12	0	16	0	1
OTU-B_1993	1	1	2	31	0.414922223585827	0
OTU-B_1993	2	0	1	16	0	1
OTU-B_1994	1	9	0	31	0	1
OTU-B_1994	2	0	6	16	0	1
OTU-B_1996	1	0	31	31	0	1
OTU-B_1996	2	0	6	16	0	1
OTU-B_1997	1	0	5	31	0	1
OTU-B_1997	2	0	6	16	0	1
OTU-B_1998	1	3	3	31	0.65210976961272	0
OTU-B_1998	2	0	4	16	0	1
OTU-B_2	1	16	0	31	0	1
OTU-B_2	2	10	0	16	0	1
OTU-B_20	1	0	7	31	0	1
OTU-B_20	2	0	2	16	0	1
OTU-B_2000	1	0	10	31	0	1
OTU-B_2000	2	0	6	16	0	1
OTU-B_2001	1	16	0	31	0	1
OTU-B_2001	2	1	1	16	0.5	0.0105847457627119
OTU-B_2002	1	5	2	31	0.679668828976494	0
OTU-B_2002	2	0	6	16	0	1
OTU-B_2003	1	0	5	31	0	1
OTU-B_2003	2	0	5	16	0	1
OTU-B_2004	1	0	1	31	0	1
OTU-B_2004	2	0	4	16	0	1
OTU-B_2005	1	0	5	31	0	1
OTU-B_2005	2	0	7	16	0	1
OTU-B_2007	1	5	1	31	0.584372173802724	0
OTU-B_2007	2	0	5	16	0	1
OTU-B_201	1	1	14	31	0.677741153128925	0
OTU-B_201	2	0	2	16	0	1
OTU-B_2010	1	1	2	31	0.414922223585827	0
OTU-B_2010	2	0	5	16	0	1
OTU-B_2016	1	0	26	31	0	1
OTU-B_2016	2	0	9	16	0	1
OTU-B_2017	1	0	3	31	0	1
OTU-B_2017	2	0	2	16	0	1
OTU-B_2018	1	1	3	31	0.485867669012388	0
OTU-B_2018	2	0	3	16	0	1
OTU-B_2019	1	1	3	31	0.485867669012388	0
OTU-B_2019	2	0	3	16	0	1
OTU-B_202	1	3	2	31	0.581164324186158	0
OTU-B_202	2	4	0	16	0	1
OTU-B_2023	1	0	4	31	0	1
OTU-B_2023	2	0	6	16	0	1
OTU-B_2025	1	7	5	31	0.909330025671047	0.0727572815533981
OTU-B_2025	2	1	1	16	0.5	0.0105847457627119
OTU-B_2026	1	3	2	31	0.581164324186158	0
OTU-B_2026	2	0	5	16	0	1
OTU-B_2027	1	2	3	31	0.581164324186158	0
OTU-B_2027	2	0	1	16	0	1
OTU-B_2028	1	7	0	31	0	1
OTU-B_2028	2	0	4	16	0	1
OTU-B_2030	1	0	3	31	0	1
OTU-B_2030	2	0	4	16	0	1
OTU-B_2035	1	0	14	31	0	1
OTU-B_2035	2	0	14	16	0	1
OTU-B_2036	1	3	1	31	0.485867669012388	0
OTU-B_2036	2	0	4	16	0	1
OTU-B_2039	1	11	0	31	0	1
OTU-B_2039	2	0	2	16	0	1
OTU-B_204	1	18	0	31	0	1
OTU-B_204	2	10	0	16	0	1
OTU-B_2040	1	12	0	31	0	1
OTU-B_2040	2	0	6	16	0	1
OTU-B_2041	1	9	2	31	0.773123690363704	0.0055449500554939
OTU-B_2041	2	1	2	16	0.625	0.0236777251184834
OTU-B_2045	1	0	10	31	0	1
OTU-B_2045	2	0	5	16	0	1
OTU-B_2048	1	12	0	31	0	1
OTU-B_2048	2	4	4	16	1	1
OTU-B_2049	1	6	0	31	0	1
OTU-B_2049	2	0	6	16	0	1
OTU-B_205	1	0	11	31	0	1
OTU-B_205	2	0	1	16	0	1
OTU-B_2050	1	8	0	31	0	1
OTU-B_2050	2	0	3	16	0	1
OTU-B_2055	1	6	0	31	0	1
OTU-B_2055	2	1	0	16	0	1
OTU-B_2060	1	1	6	31	0.618374166721974	0
OTU-B_2060	2	0	7	16	0	1
OTU-B_2066	1	10	0	31	0	1
OTU-B_2066	2	0	5	16	0	1
OTU-B_2068	1	0	10	31	0	1
OTU-B_2068	2	0	11	16	0	1
OTU-B_2070	1	1	5	31	0.584372173802724	0
OTU-B_2070	2	0	6	16	0	1
OTU-B_2073	1	2	3	31	0.581164324186158	0
OTU-B_2073	2	0	6	16	0	1
OTU-B_2074	1	1	3	31	0.485867669012388	0
OTU-B_2074	2	0	2	16	0	1
OTU-B_2078	1	2	2	31	0.510218878759597	0
OTU-B_2078	2	0	5	16	0	1
OTU-B_2079	1	0	9	31	0	1
OTU-B_2079	2	0	6	16	0	1
OTU-B_208	1	0	3	31	0	1
OTU-B_208	2	13	0	16	0	1
OTU-B_2082	1	0	18	31	0	1
OTU-B_2082	2	0	9	16	0	1
OTU-B_2085	1	7	0	31	0	1
OTU-B_2085	2	0	3	16	0	1
OTU-B_2086	1	8	0	31	0	1
OTU-B_2086	2	0	5	16	0	1
OTU-B_2087	1	0	5	31	0	1
OTU-B_2087	2	0	2	16	0	1
OTU-B_2088	1	2	6	31	0.713670821895744	0
OTU-B_2088	2	0	8	16	0	1
OTU-B_2090	1	4	1	31	0.540999404901109	0
OTU-B_2090	2	0	3	16	0	1
OTU-B_2094	1	2	1	31	0.414922223585827	0
OTU-B_2094	2	0	9	16	0	1
OTU-B_2096	1	0	21	31	0	1
OTU-B_2096	2	0	12	16	0	1
OTU-B_2098	1	2	2	31	0.510218878759597	0
OTU-B_2098	2	0	6	16	0	1
OTU-B_2099	1	0	29	31	0	1
OTU-B_2099	2	0	11	16	0	1
OTU-B_21	1	0	3	31	0	1
OTU-B_21	2	3	0	16	0	1
OTU-B_2100	1	0	17	31	0	1
OTU-B_2100	2	0	10	16	0	1
OTU-B_2101	1	0	2	31	0	1
OTU-B_2101	2	0	3	16	0	1
OTU-B_2102	1	5	3	31	0.750614274403056	0
OTU-B_2102	2	0	3	16	0	1
OTU-B_2103	1	6	0	31	0	1
OTU-B_2103	2	3	1	16	0.702819531114783	0.0278587360594796
OTU-B_2108	1	3	4	31	0.707241505501441	0
OTU-B_2108	2	0	5	16	0	1
OTU-B_2109	1	0	3	31	0	1
OTU-B_2109	2	1	9	16	0.716917186688699	0.0393730297723292
OTU-B_2110	1	0	9	31	0	1
OTU-B_2110	2	1	1	16	0.5	0.0105847457627119
OTU-B_2115	1	4	4	31	0.762373241390161	0.0055449500554939
OTU-B_2115	2	0	6	16	0	1
OTU-B_2116	1	1	1	31	0.319625568412056	0
OTU-B_2116	2	0	6	16	0	1
OTU-B_2117	1	0	8	31	0	1
OTU-B_2117	2	0	9	16	0	1
OTU-B_2118	1	5	3	31	0.750614274403056	0.0055449500554939
OTU-B_2118	2	0	5	16	0	1
OTU-B_2119	1	10	0	31	0	1
OTU-B_2119	2	0	6	16	0	1
OTU-B_212	1	0	11	31	0	1
OTU-B_212	2	0	4	16	0	1
OTU-B_2120	1	0	14	31	0	1
OTU-B_2120	2	0	6	16	0	1
OTU-B_2122	1	3	0	31	0	1
OTU-B_2122	2	1	4	16	0.75	0.0505071609098568
OTU-B_2125	1	11	0	31	0	1
OTU-B_2125	2	1	3	16	0.702819531114783	0.0355271111111111
OTU-B_2127	1	4	0	31	0	1
OTU-B_2127	2	1	1	16	0.5	0.0055449500554939
OTU-B_213	1	7	1	31	0.64458342028038	0
OTU-B_213	2	7	2	16	0.896782221599798	0.336020694752402
OTU-B_2130	1	3	6	31	0.784616267322306	0.0055449500554939
OTU-B_2130	2	0	7	16	0	1
OTU-B_2131	1	0	4	31	0	1
OTU-B_2131	2	0	4	16	0	1
OTU-B_2132	1	7	0	31	0	1
OTU-B_2132	2	0	6	16	0	1
OTU-B_2133	1	7	2	31	0.73988007545415	0.0055449500554939
OTU-B_2133	2	0	4	16	0	1
OTU-B_2134	1	4	4	31	0.762373241390161	0
OTU-B_2134	2	0	11	16	0	1
OTU-B_2136	1	0	10	31	0	1
OTU-B_2136	2	0	11	16	0	1
OTU-B_2139	1	0	16	31	0	1
OTU-B_2139	2	0	6	16	0	1
OTU-B_214	1	3	3	31	0.65210976961272	0
OTU-B_214	2	10	0	16	0	1
OTU-B_2140	1	3	6	31	0.784616267322306	0.0154197530864198
OTU-B_2140	2	0	9	16	0	1
OTU-B_2145	1	8	0	31	0	1
OTU-B_2145	2	0	0	16	0	1
OTU-B_2149	1	0	19	31	0	1
OTU-B_2149	2	0	9	16	0	1
OTU-B_2152	1	0	11	31	0	1
OTU-B_2152	2	0	6	16	0	1
OTU-B_2153	1	0	0	31	0	1
OTU-B_2153	2	2	0	16	0	1
OTU-B_2154	1	0	30	31	0	1
OTU-B_2154	2	0	14	16	0	1
OTU-B_2156	1	0	11	31	0	1
OTU-B_2156	2	0	3	16	0	1
OTU-B_2158	1	2	6	31	0.713670821895744	0
OTU-B_2158	2	0	3	16	0	1
OTU-B_216	1	2	1	31	0.414922223585827	0
OTU-B_216	2	4	0	16	0	1
OTU-B_2162	1	5	0	31	0	1
OTU-B_2162	2	0	4	16	0	1
OTU-B_2163	1	7	0	31	0	1
OTU-B_2163	2	0	6	16	0	1
OTU-B_2166	1	0	22	31	0	1
OTU-B_2166	2	0	9	16	0	1
OTU-B_2167	1	3	5	31	0.750614274403056	0.0055449500554939
OTU-B_2167	2	0	11	16	0	1
OTU-B_2170	1	0	4	31	0	1
OTU-B_2170	2	1	3	16	0.702819531114783	0.0505071609098568
OTU-B_2171	1	4	2	31	0.636296060074879	0
OTU-B_2171	2	0	3	16	0	1
OTU-B_2172	1	9	3	31	0.844069135790265	0.0105847457627119
OTU-B_2172	2	0	6	16	0	1
OTU-B_2173	1	1	2	31	0.414922223585827	0
OTU-B_2173	2	0	7	16	0	1
OTU-B_2174	1	2	6	31	0.713670821895744	0
OTU-B_2174	2	0	5	16	0	1
OTU-B_2175	1	4	1	31	0.540999404901109	0
OTU-B_2175	2	5	3	16	0.977217001462483	0.953160547156228
OTU-B_2176	1	0	13	31	0	1
OTU-B_2176	2	0	3	16	0	1
OTU-B_218	1	0	8	31	0	1
OTU-B_218	2	0	3	16	0	1
OTU-B_2180	1	0	12	31	0	1
OTU-B_2180	2	0	3	16	0	1
OTU-B_2182	1	5	2	31	0.679668828976494	0
OTU-B_2182	2	0	4	16	0	1
OTU-B_2184	1	1	8	31	0.664121509467157	0
OTU-B_2184	2	0	3	16	0	1
OTU-B_2185	1	3	0	31	0	1
OTU-B_2185	2	0	2	16	0	1
OTU-B_2187	1	0	4	31	0	1
OTU-B_2187	2	3	8	16	0.952819531114783	0.595621387283237
OTU-B_219	1	0	6	31	0	1
OTU-B_219	2	2	0	16	0	1
OTU-B_2192	1	0	10	31	0	1
OTU-B_2192	2	0	5	16	0	1
OTU-B_2196	1	3	6	31	0.784616267322306	0
OTU-B_2196	2	0	6	16	0	1
OTU-B_22	1	16	3	31	0.818543303070554	0.0105847457627119
OTU-B_22	2	11	0	16	0	1
OTU-B_220	1	31	0	31	0	1
OTU-B_220	2	14	0	16	0	1
OTU-B_2204	1	0	6	31	0	1
OTU-B_2204	2	0	3	16	0	1
OTU-B_2205	1	4	0	31	0	1
OTU-B_2205	2	0	6	16	0	1
OTU-B_2207	1	3	4	31	0.707241505501441	0
OTU-B_2207	2	2	3	16	0.827819531114783	0.153665416354089
OTU-B_2208	1	0	23	31	0	1
OTU-B_2208	2	0	10	16	0	1
OTU-B_221	1	4	2	31	0.636296060074879	0
OTU-B_221	2	1	0	16	0	1
OTU-B_2214	1	4	5	31	0.805746010291776	0.0055449500554939
OTU-B_2214	2	0	6	16	0	1
OTU-B_2215	1	3	0	31	0	1
OTU-B_2215	2	0	4	16	0	1
OTU-B_2218	1	1	10	31	0.686350918238129	0
OTU-B_2218	2	2	1	16	0.625	0.0196692913385827
OTU-B_2219	1	2	6	31	0.713670821895744	0.0055449500554939
OTU-B_2219	2	0	4	16	0	1
OTU-B_222	1	2	0	31	0	1
OTU-B_222	2	0	1	16	0	1
OTU-B_2220	1	0	1	31	0	1
OTU-B_2220	2	0	8	16	0	1
OTU-B_2223	1	0	1	31	0	1
OTU-B_2223	2	0	5	16	0	1
OTU-B_2226	1	10	0	31	0	1
OTU-B_2226	2	0	3	16	0	1
OTU-B_2228	1	0	7	31	0	1
OTU-B_2228	2	0	4	16	0	1
OTU-B_2229	1	0	13	31	0	1
OTU-B_2229	2	0	8	16	0	1
OTU-B_223	1	0	15	31	0	1
OTU-B_223	2	0	5	16	0	1
OTU-B_2234	1	4	4	31	0.762373241390161	0
OTU-B_2234	2	0	4	16	0	1
OTU-B_2238	1	0	1	31	0	1
OTU-B_2238	2	0	3	16	0	1
OTU-B_2239	1	0	9	31	0	1
OTU-B_2239	2	0	10	16	0	1
OTU-B_224	1	0	5	31	0	1
OTU-B_224	2	0	0	16	0	1
OTU-B_2240	1	2	5	31	0.679668828976494	0
OTU-B_2240	2	0	4	16	0	1
OTU-B_2243	1	3	0	31	0	1
OTU-B_2243	2	0	8	16	0	1
OTU-B_2245	1	0	9	31	0	1
OTU-B_2245	2	0	7	16	0	1
OTU-B_2247	1	4	3	31	0.707241505501441	0
OTU-B_2247	2	0	6	16	0	1
OTU-B_2248	1	4	4	31	0.762373241390161	0.0055449500554939
OTU-B_2248	2	0	5	16	0	1
OTU-B_225	1	1	2	31	0.414922223585827	0
OTU-B_225	2	3	0	16	0	1
OTU-B_2250	1	5	0	31	0	1
OTU-B_2250	2	0	5	16	0	1
OTU-B_2251	1	2	0	31	0	1
OTU-B_2251	2	0	3	16	0	1
OTU-B_2253	1	9	0	31	0	1
OTU-B_2253	2	0	3	16	0	1
OTU-B_2254	1	3	0	31	0	1
OTU-B_2254	2	0	4	16	0	1
OTU-B_2256	1	6	2	31	0.713670821895744	0
OTU-B_2256	2	0	5	16	0	1
OTU-B_226	1	0	15	31	0	1
OTU-B_226	2	5	0	16	0	1
OTU-B_2267	1	0	1	31	0	1
OTU-B_2267	2	0	6	16	0	1
OTU-B_2268	1	0	2	31	0	1
OTU-B_2268	2	0	6	16	0	1
OTU-B_2270	1	0	9	31	0	1
OTU-B_2270	2	0	14	16	0	1
OTU-B_2272	1	3	2	31	0.581164324186158	0
OTU-B_2272	2	0	6	16	0	1
OTU-B_2275	1	7	0	31	0	1
OTU-B_2275	2	0	3	16	0	1
OTU-B_2279	1	1	2	31	0.414922223585827	0
OTU-B_2279	2	0	6	16	0	1
OTU-B_228	1	0	8	31	0	1
OTU-B_228	2	0	8	16	0	1
OTU-B_2281	1	4	6	31	0.839748003211026	0.0236777251184834
OTU-B_2281	2	0	5	16	0	1
OTU-B_2283	1	4	0	31	0	1
OTU-B_2283	2	0	1	16	0	1
OTU-B_2284	1	0	5	31	0	1
OTU-B_2284	2	0	5	16	0	1
OTU-B_2286	1	0	4	31	0	1
OTU-B_2286	2	0	3	16	0	1
OTU-B_2287	1	1	8	31	0.664121509467157	0
OTU-B_2287	2	0	6	16	0	1
OTU-B_2293	1	0	7	31	0	1
OTU-B_2293	2	1	11	16	0.621640762186858	0.0105847457627119
OTU-B_2294	1	1	1	31	0.319625568412056	0
OTU-B_2294	2	0	6	16	0	1
OTU-B_2297	1	2	2	31	0.510218878759597	0
OTU-B_2297	2	0	6	16	0	1
OTU-B_2299	1	0	5	31	0	1
OTU-B_2299	2	0	5	16	0	1
OTU-B_23	1	2	4	31	0.636296060074879	0
OTU-B_23	2	1	1	16	0.5	0.0236777251184834
OTU-B_230	1	3	3	31	0.65210976961272	0
OTU-B_230	2	9	0	16	0	1
OTU-B_2301	1	0	5	31	0	1
OTU-B_2301	2	0	4	16	0	1
OTU-B_2303	1	6	0	31	0	1
OTU-B_2303	2	0	1	16	0	1
OTU-B_2304	1	2	1	31	0.414922223585827	0
OTU-B_2304	2	0	5	16	0	1
OTU-B_2306	1	1	5	31	0.584372173802724	0
OTU-B_2306	2	1	10	16	0.673794940695399	0.0196692913385827
OTU-B_2308	1	5	1	31	0.584372173802724	0
OTU-B_2308	2	0	11	16	0	1
OTU-B_231	1	1	4	31	0.540999404901109	0
OTU-B_231	2	8	0	16	0	1
OTU-B_2310	1	0	18	31	0	1
OTU-B_2310	2	1	8	16	0.75	0.0798083067092652
OTU-B_2319	1	6	2	31	0.713670821895744	0
OTU-B_2319	2	1	5	16	0.774397470347699	0.104648564778898
OTU-B_232	1	0	23	31	0	1
OTU-B_232	2	3	3	16	0.905639062229566	0.519962154294032
OTU-B_2321	1	7	3	31	0.810825520880711	0
OTU-B_2321	2	0	4	16	0	1
OTU-B_2323	1	2	1	31	0.414922223585827	0
OTU-B_2323	2	1	4	16	0.75	0.0581413133832086
OTU-B_2326	1	10	4	31	0.907724754727182	0.076121892542101
OTU-B_2326	2	0	5	16	0	1
OTU-B_233	1	0	10	31	0	1
OTU-B_233	2	1	2	16	0.625	0.0154197530864198
OTU-B_2330	1	2	2	31	0.510218878759597	0
OTU-B_2330	2	0	5	16	0	1
OTU-B_2332	1	5	1	31	0.584372173802724	0
OTU-B_2332	2	0	6	16	0	1
OTU-B_2334	1	2	4	31	0.636296060074879	0
OTU-B_2334	2	0	5	16	0	1
OTU-B_2337	1	0	22	31	0	1
OTU-B_2337	2	0	6	16	0	1
OTU-B_2342	1	1	1	31	0.319625568412056	0
OTU-B_2342	2	0	9	16	0	1
OTU-B_2343	1	5	5	31	0.849118779193391	0.0154197530864198
OTU-B_2343	2	0	4	16	0	1
OTU-B_2344	1	0	4	31	0	1
OTU-B_2344	2	2	2	16	0.75	0.0834653937947494
OTU-B_2350	1	7	0	31	0	1
OTU-B_2350	2	0	6	16	0	1
OTU-B_2354	1	0	6	31	0	1
